data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:019, data loss:0.002683
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002848
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:020, data loss:0.001384
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001384
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:021, data loss:0.001883
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.002568
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.015930
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.007339
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.004138
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.004435
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.002417
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.002585
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.003101
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.002501
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.001673
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001779
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.001142
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001600
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.002252
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.001262
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.001844
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000961
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.000771
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.000795
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.001055
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001322
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.003846
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001836
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.004761
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.001923
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.001091
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.001179
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.000703
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.001055
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.001616
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.002194
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.000861
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001644
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.003512
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.002006
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.001082
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.001150
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:040, data loss:0.000808
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.001359
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:041, data loss:0.000917
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:042, data loss:0.000802
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:042, data loss:0.000503
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:043, data loss:0.000670
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:043, data loss:0.000551
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:044, data loss:0.000542
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:044, data loss:0.000557
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:045, data loss:0.000751
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:045, data loss:0.000803
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:046, data loss:0.001019
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:046, data loss:0.000556
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:047, data loss:0.000830
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:047, data loss:0.000792
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:048, data loss:0.000543
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:048, data loss:0.000447
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:049, data loss:0.000392
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:049, data loss:0.000366
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:050, data loss:0.000414
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:050, data loss:0.000284
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:051, data loss:0.000355
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:051, data loss:0.000796
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:052, data loss:0.000683
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:052, data loss:0.000320
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:053, data loss:0.000554
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:053, data loss:0.000682
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:054, data loss:0.001008
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:054, data loss:0.000470
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:055, data loss:0.000867
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:055, data loss:0.000552
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:056, data loss:0.000524
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:056, data loss:0.000428
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:057, data loss:0.000469
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:057, data loss:0.000606
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:058, data loss:0.000464
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:058, data loss:0.000415
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000374
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:059, data loss:0.000365
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000404
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:060, data loss:0.000304
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000395
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:061, data loss:0.000318
