data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.000833
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.000516
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.000769
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.000728
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.000461
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.000679
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.000903
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.000530
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.000607
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.000530
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.000787
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.000561
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.000629
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.000642
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.000624
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.000514
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.000469
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001027
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.004880
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.002649
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.001203
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.000958
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.001099
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.000779
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.005119
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.002092
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.001687
