data path:
['data/XJTU data\\R2.5_battery-1.csv', 'data/XJTU data\\R2.5_battery-2.csv', 'data/XJTU data\\R2.5_battery-3.csv', 'data/XJTU data\\R2.5_battery-5.csv', 'data/XJTU data\\R2.5_battery-6.csv', 'data/XJTU data\\R2.5_battery-7.csv']
data path:
['data/XJTU data\\R2.5_battery-4.csv', 'data/XJTU data\\R2.5_battery-8.csv']
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:020, data loss:0.002202
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:020, data loss:0.002387
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:021, data loss:0.001720
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:021, data loss:0.001480
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:022, data loss:0.002472
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:022, data loss:0.001152
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:023, data loss:0.001856
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:023, data loss:0.001612
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:024, data loss:0.002236
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:024, data loss:0.001826
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:025, data loss:0.001857
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:025, data loss:0.001390
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:026, data loss:0.001758
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:026, data loss:0.001312
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:027, data loss:0.001425
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:027, data loss:0.002396
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:028, data loss:0.001812
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:028, data loss:0.004694
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:029, data loss:0.003080
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:029, data loss:0.001544
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:030, data loss:0.002388
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:030, data loss:0.000816
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:031, data loss:0.001851
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:031, data loss:0.001009
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:032, data loss:0.001246
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:032, data loss:0.001827
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:033, data loss:0.001655
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:033, data loss:0.000962
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:034, data loss:0.003873
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:034, data loss:0.002020
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:035, data loss:0.003443
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:035, data loss:0.001991
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:036, data loss:0.003036
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:036, data loss:0.001760
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:037, data loss:0.002762
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:037, data loss:0.002225
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:038, data loss:0.001536
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:038, data loss:0.002013
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:039, data loss:0.001648
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:039, data loss:0.000994
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:040, data loss:0.001149
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:040, data loss:0.001330
2026-07-13 13:02 - function:train_one_epoch - INFO - [Train] epoch:041, data loss:0.001422
2026-07-13 13:02 - function:valid - INFO - [Valid] epoch:041, data loss:0.001855
