data path:
['data/XJTU data\\RW_battery-1.csv', 'data/XJTU data\\RW_battery-2.csv', 'data/XJTU data\\RW_battery-3.csv', 'data/XJTU data\\RW_battery-5.csv', 'data/XJTU data\\RW_battery-6.csv', 'data/XJTU data\\RW_battery-7.csv']
data path:
['data/XJTU data\\RW_battery-4.csv', 'data/XJTU data\\RW_battery-8.csv']
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:059, data loss:0.000195
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:059, data loss:0.001397
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:060, data loss:0.000275
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:060, data loss:0.001441
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:061, data loss:0.000272
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:061, data loss:0.001191
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:062, data loss:0.000216
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:062, data loss:0.001190
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:063, data loss:0.000157
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:063, data loss:0.001220
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:064, data loss:0.000192
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:064, data loss:0.001182
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:065, data loss:0.000146
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:065, data loss:0.001229
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:066, data loss:0.000162
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:066, data loss:0.001211
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:067, data loss:0.000164
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:067, data loss:0.001254
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:068, data loss:0.000252
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:068, data loss:0.001334
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:069, data loss:0.000165
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:069, data loss:0.001236
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:070, data loss:0.000234
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:070, data loss:0.001205
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:071, data loss:0.000172
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:071, data loss:0.001247
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:072, data loss:0.000156
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:072, data loss:0.001222
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:073, data loss:0.000177
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:073, data loss:0.001227
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:074, data loss:0.000268
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:074, data loss:0.001376
2026-07-13 13:03 - function:train_one_epoch - INFO - [Train] epoch:075, data loss:0.000359
2026-07-13 13:03 - function:valid - INFO - [Valid] epoch:075, data loss:0.001232
